index,block,block_index,name,category,domain,official_url,fill_referral,referral_status,referral_label,your_referral_url,sources,on_both,
592,Web3 Projects,21,App,Web3 Projects,app.solayer.org,https://app.solayer.org/card,no,no_program,скорее без рефки,,maxy,no,
593,Web3 Projects,22,App,Web3 Projects,app.onebalance.io,https://app.onebalance.io/account,no,no_program,скорее без рефки,,maxy,no,
594,Web3 Projects,23,App,Web3 Projects,app.nansen.ai,https://app.nansen.ai,yes,pending,рефка возможна — проверь,,maxy,no,
595,Web3 Projects,24,App,Web3 Projects,app.cashmere.exchange,https://app.cashmere.exchange/dashboard,no,no_program,скорее без рефки,,maxy,no,
596,Web3 Projects,25,App,Web3 Projects,app.perena.org,https://app.perena.org/portfolio,no,no_program,скорее без рефки,,maxy,no,
597,Web3 Projects,26,App,Web3 Projects,app.squads.so,https://app.squads.so/squads,no,no_program,скорее без рефки,,maxy,no,
598,Web3 Projects,27,App,Web3 Projects,app.squidrouter.com,https://app.squidrouter.com,no,no_program,скорее без рефки,,maxy,no,
599,Web3 Projects,28,App,Web3 Projects,app.apyx.fi,https://app.apyx.fi,no,no_program,скорее без рефки,,maxy,no,
600,Web3 Projects,29,App,Web3 Projects,app.tusky.io,https://app.tusky.io/connect,no,no_program,скорее без рефки,,maxy,no,
601,Web3 Projects,30,App,Web3 Projects,app.perle.xyz,https://app.perle.xyz,no,no_program,скорее без рефки,,maxy,no,
602,Web3 Projects,31,App,Web3 Projects,app.meteora.ag,https://app.meteora.ag,no,no_program,скорее без рефки,,maxy,no,
603,Web3 Projects,32,App,Web3 Projects,app.drosera.io,https://app.drosera.io,no,no_program,скорее без рефки,,maxy,no,
604,Web3 Projects,33,App,Web3 Projects,app.zerobase.pro,https://app.zerobase.pro/?code=21FI4,no,no_program,скорее без рефки,,maxy,no,
605,Web3 Projects,34,App,Web3 Projects,app.helioschain.network,https://app.helioschain.network,no,no_program,скорее без рефки,,maxy,no,
606,Web3 Projects,35,App,Web3 Projects,app.mmt.finance,https://app.mmt.finance/trade,no,no_program,скорее без рефки,,maxy,no,
607,Web3 Projects,36,App,Web3 Projects,app.sophon.xyz,https://app.sophon.xyz,no,no_program,скорее без рефки,,maxy,no,
608,Web3 Projects,37,App,Web3 Projects,app.gata.xyz,https://app.gata.xyz,no,no_program,скорее без рефки,,maxy,no,
609,Web3 Projects,38,App,Web3 Projects,app.quackai.ai,https://app.quackai.ai/quackipedia,no,no_program,скорее без рефки,,maxy,no,
610,Web3 Projects,39,App,Web3 Projects,app.wardenprotocol.org,https://app.wardenprotocol.org,no,no_program,скорее без рефки,,maxy,no,
611,Web3 Projects,40,App,Web3 Projects,app.metri.xyz,https://app.metri.xyz,no,no_program,скорее без рефки,,maxy,no,
612,Web3 Projects,41,App,Web3 Projects,app.psdn.ai,https://app.psdn.ai/intro,no,no_program,скорее без рефки,,maxy,no,
613,Web3 Projects,42,App,Web3 Projects,app.noya.ai,https://app.noya.ai/space-race-onboarding/xQUvVX,no,no_program,скорее без рефки,,maxy,no,
614,Web3 Projects,43,App,Web3 Projects,app.almanak.co,https://app.almanak.co,no,no_program,скорее без рефки,,maxy,no,
615,Web3 Projects,44,App,Web3 Projects,app.heyelsa.ai,https://app.heyelsa.ai,no,no_program,скорее без рефки,,maxy,no,
616,Web3 Projects,45,App,Web3 Projects,app.hyperbolic.ai,https://app.hyperbolic.ai,no,no_program,скорее без рефки,,maxy,no,
617,Web3 Projects,46,App,Web3 Projects,app.altura.trade,https://app.altura.trade,no,no_program,скорее без рефки,,maxy,no,
618,Web3 Projects,47,App,Web3 Projects,app.vooi.io,https://app.vooi.io/?r=CAD7J3U,yes,pending,рефка возможна — проверь,,maxy,no,
619,Web3 Projects,48,App,Web3 Projects,app.ranger.finance,https://app.ranger.finance,no,no_program,скорее без рефки,,maxy,no,
620,Web3 Projects,49,App,Web3 Projects,app.logx.network,https://app.logx.network,no,no_program,скорее без рефки,,maxy,no,
621,Web3 Projects,50,App,Web3 Projects,app.based.one,https://app.based.one,no,no_program,скорее без рефки,,maxy,no,
622,Web3 Projects,51,App,Web3 Projects,app.layer3.xyz,https://app.layer3.xyz/quests,yes,pending,рефка возможна — проверь,,maxy,no,
623,Web3 Projects,52,App,Web3 Projects,app.symbiotic.fi,https://app.symbiotic.fi/dashboard/positions,no,no_program,скорее без рефки,,maxy,no,
624,Web3 Projects,53,App,Web3 Projects,app.gradient.network,https://app.gradient.network,no,no_program,скорее без рефки,,maxy,no,
625,Web3 Projects,54,App,Web3 Projects,app.nodepay.ai,https://app.nodepay.ai,no,no_program,скорее без рефки,,maxy,no,
626,Web3 Projects,55,App,Web3 Projects,app.mode.network,https://app.mode.network/early,no,no_program,скорее без рефки,,maxy,no,
627,Web3 Projects,56,App,Web3 Projects,app.defx.com,https://app.defx.com,no,no_program,скорее без рефки,,maxy,no,
628,Web3 Projects,57,Apr,Web3 Projects,apr.io,https://apr.io,no,no_program,скорее без рефки,,maxy,no,
629,Web3 Projects,58,Aptosfoundation,Web3 Projects,aptosfoundation.org,https://aptosfoundation.org,no,no_program,скорее без рефки,,maxy,no,
630,Web3 Projects,59,Arai,Web3 Projects,arai.systems,https://arai.systems,no,no_program,скорее без рефки,,maxy,no,
631,Web3 Projects,60,Arbitrum,Web3 Projects,arbitrum.io,https://arbitrum.io,no,no_program,скорее без рефки,,maxy,no,
632,Web3 Projects,61,Arc,Web3 Projects,arc.network,https://arc.network,no,no_program,скорее без рефки,,maxy,no,
633,Web3 Projects,62,Arcade,Web3 Projects,arcade.piratenation.game,https://arcade.piratenation.game,no,no_program,скорее без рефки,,maxy,no,
634,Web3 Projects,63,Arch,Web3 Projects,arch.network,https://arch.network,no,no_program,скорее без рефки,,maxy,no,
635,Web3 Projects,64,Arcium,Web3 Projects,arcium.com,https://arcium.com,no,no_program,скорее без рефки,,maxy,no,
636,Web3 Projects,65,Askjune,Web3 Projects,askjune.ai,https://askjune.ai/app/chat,no,no_program,скорее без рефки,,maxy,no,
637,Web3 Projects,66,Asksurf,Web3 Projects,asksurf.ai,https://asksurf.ai,no,no_program,скорее без рефки,,maxy,no,
638,Web3 Projects,67,Assets,Web3 Projects,assets.coingecko.com,https://assets.coingecko.com/coins/images/36042/standard/BOB_logo.png,no,no_program,скорее без рефки,,maxy,no,
639,Web3 Projects,68,Avantisfi,Web3 Projects,avantisfi.com,https://avantisfi.com,no,no_program,скорее без рефки,,maxy,no,
640,Web3 Projects,69,Avaprotocol,Web3 Projects,avaprotocol.org,https://avaprotocol.org,no,no_program,скорее без рефки,,maxy,no,
641,Web3 Projects,70,Axieinfinity,Web3 Projects,axieinfinity.com,https://axieinfinity.com,no,no_program,скорее без рефки,,maxy,no,
642,Web3 Projects,71,Axiom,Web3 Projects,axiom.trade,https://axiom.trade,no,no_program,скорее без рефки,,maxy,no,
643,Web3 Projects,72,Aztec,Web3 Projects,aztec.network,https://aztec.network/index.html,no,no_program,скорее без рефки,,maxy,no,
644,Web3 Projects,73,B3,Web3 Projects,b3.fun,https://b3.fun,no,no_program,скорее без рефки,,maxy,no,
645,Web3 Projects,74,Babylonlabs,Web3 Projects,babylonlabs.io,https://babylonlabs.io,no,no_program,скорее без рефки,,maxy,no,
646,Web3 Projects,75,Bagel,Web3 Projects,bagel.com,https://bagel.com,no,no_program,скорее без рефки,,maxy,no,
647,Web3 Projects,76,Base,Web3 Projects,base.org,https://base.org/ecosystem,no,no_program,скорее без рефки,,maxy,no,
648,Web3 Projects,77,Berachain,Web3 Projects,berachain.com,https://berachain.com,no,no_program,скорее без рефки,,maxy,no,
649,Web3 Projects,78,Beta,Web3 Projects,beta.xo.market,https://beta.xo.market/markets,no,no_program,скорее без рефки,,maxy,no,
650,Web3 Projects,79,Beta,Web3 Projects,beta.publicai.io,https://beta.publicai.io,no,no_program,скорее без рефки,,maxy,no,
651,Web3 Projects,80,Blackhole,Web3 Projects,blackhole.xyz,https://blackhole.xyz/dashboard,no,no_program,скорее без рефки,,maxy,no,
652,Web3 Projects,81,Blast,Web3 Projects,blast.io,https://blast.io/en,no,no_program,скорее без рефки,,maxy,no,
653,Web3 Projects,82,Bless,Web3 Projects,bless.network,https://bless.network/dashboard,no,no_program,скорее без рефки,,maxy,no,
654,Web3 Projects,83,Bluefin,Web3 Projects,bluefin.io,https://bluefin.io,yes,pending,рефка возможна — проверь,,maxy,no,
655,Web3 Projects,84,Blum,Web3 Projects,blum.io,https://blum.io/ru,no,no_program,скорее без рефки,,maxy,no,
656,Web3 Projects,85,Bondex,Web3 Projects,bondex.app,https://bondex.app,no,no_program,скорее без рефки,,maxy,no,
657,Web3 Projects,86,Bonfida,Web3 Projects,bonfida.org,https://bonfida.org,no,no_program,скорее без рефки,,maxy,no,
658,Web3 Projects,87,Brevis,Web3 Projects,brevis.network,https://brevis.network,no,no_program,скорее без рефки,,maxy,no,
659,Web3 Projects,88,Builders,Web3 Projects,builders.litvm.com,https://builders.litvm.com,,no,no_program,,,maxy,no
660,Web3 Projects,89,Bulk,Web3 Projects,bulk.trade,https://bulk.trade,no,no_program,скорее без рефки,,maxy,no,
661,Web3 Projects,90,Bullpen,Web3 Projects,bullpen.fi,https://bullpen.fi/@maxy,no,no_program,скорее без рефки,,maxy,no,
662,Web3 Projects,91,Bullshot,Web3 Projects,bullshot.io,https://bullshot.io,no,no_program,скорее без рефки,,maxy,no,
663,Web3 Projects,92,Bytenova,Web3 Projects,bytenova.ai,https://bytenova.ai/rewards/quests,no,no_program,скорее без рефки,,maxy,no,
664,Web3 Projects,93,Caldera,Web3 Projects,caldera.xyz,https://caldera.xyz,no,no_program,скорее без рефки,,maxy,no,
665,Web3 Projects,94,Cambria,Web3 Projects,cambria.gg,https://cambria.gg,no,no_program,скорее без рефки,,maxy,no,
666,Web3 Projects,95,Cambrian,Web3 Projects,cambrian.org,https://cambrian.org,no,no_program,скорее без рефки,,maxy,no,
667,Web3 Projects,96,Campaign,Web3 Projects,campaign.coinshift.xyz,https://campaign.coinshift.xyz,no,no_program,скорее без рефки,,maxy,no,
668,Web3 Projects,97,Cascade,Web3 Projects,cascade.xyz,https://cascade.xyz,no,no_program,скорее без рефки,,maxy,no,
669,Web3 Projects,98,Catenalabs,Web3 Projects,catenalabs.com,https://catenalabs.com,no,no_program,скорее без рефки,,maxy,no,
670,Web3 Projects,99,Cdn,Web3 Projects,cdn.prod.website-files.com,https://cdn.prod.website-files.com/67161f6a7534fbf38021d666/67179f0d6351d1dac53bbfc2_image%20(1)%20(1).png,no,no_program,скорее без рефки,,maxy,no,
671,Web3 Projects,100,Celo,Web3 Projects,celo.org,https://celo.org,no,no_program,скорее без рефки,,maxy,no,
672,Web3 Projects,101,Cerebro,Web3 Projects,cerebro.xyz,https://cerebro.xyz/sign-up?code=74BABFB2,no,no_program,скорее без рефки,,maxy,no,
673,Web3 Projects,102,Certik,Web3 Projects,certik.com,https://certik.com,no,no_program,скорее без рефки,,maxy,no,
674,Web3 Projects,103,Cess,Web3 Projects,cess.network,https://cess.network,no,no_program,скорее без рефки,,maxy,no,
675,Web3 Projects,104,Chainbase,Web3 Projects,chainbase.com,https://chainbase.com/favicon.ico,no,no_program,скорее без рефки,,maxy,no,
676,Web3 Projects,105,Chaoslabs,Web3 Projects,chaoslabs.xyz,https://chaoslabs.xyz,no,no_program,скорее без рефки,,maxy,no,
677,Web3 Projects,106,Chat,Web3 Projects,chat.chainopera.ai,https://chat.chainopera.ai,no,no_program,скорее без рефки,,maxy,no,
678,Web3 Projects,107,Citrea,Web3 Projects,citrea.xyz,https://citrea.xyz,no,no_program,скорее без рефки,,maxy,no,
679,Web3 Projects,108,Claim,Web3 Projects,claim.superfluid.org,https://claim.superfluid.org/apps,yes,pending,рефка возможна — проверь,,maxy,no,
680,Web3 Projects,109,Claim,Web3 Projects,claim.unite.io,https://claim.unite.io/connect,no,no_program,скорее без рефки,,maxy,no,
681,Web3 Projects,110,Claim,Web3 Projects,claim.ika.xyz,https://claim.ika.xyz,no,no_program,скорее без рефки,,maxy,no,
682,Web3 Projects,111,Community,Web3 Projects,community.quranium.org,https://community.quranium.org/qrnrush,no,no_program,скорее без рефки,,maxy,no,
683,Web3 Projects,112,Cookie3,Web3 Projects,cookie3.com,https://cookie3.com,yes,pending,рефка возможна — проверь,,maxy,no,
684,Web3 Projects,113,Coresky,Web3 Projects,coresky.com,https://coresky.com/favicon.ico,no,no_program,скорее без рефки,,maxy,no,
685,Web3 Projects,114,Cryptoblades,Web3 Projects,cryptoblades.io,https://cryptoblades.io,no,no_program,скорее без рефки,,maxy,no,
686,Web3 Projects,115,Cryptopond,Web3 Projects,cryptopond.xyz,https://cryptopond.xyz/points,no,no_program,скорее без рефки,,maxy,no,
687,Web3 Projects,116,Cysic,Web3 Projects,cysic.xyz,https://cysic.xyz,no,no_program,скорее без рефки,,maxy,no,
688,Web3 Projects,117,Dapp,Web3 Projects,dapp.fractionai.xyz,https://dapp.fractionai.xyz,no,no_program,скорее без рефки,,maxy,no,
689,Web3 Projects,118,Dashboard,Web3 Projects,dashboard.teneo.pro,https://dashboard.teneo.pro,no,no_program,скорее без рефки,,maxy,no,
690,Web3 Projects,119,Dashboard,Web3 Projects,dashboard.datagram.network,https://dashboard.datagram.network/favicon.ico,no,no_program,скорее без рефки,,maxy,no,
691,Web3 Projects,120,Dashboard,Web3 Projects,dashboard.3dos.io,https://dashboard.3dos.io,no,no_program,скорее без рефки,,maxy,no,
692,Web3 Projects,121,Datahaven,Web3 Projects,datahaven.xyz,https://datahaven.xyz,no,no_program,скорее без рефки,,maxy,no,
693,Web3 Projects,122,Debridge,Web3 Projects,debridge.finance,https://debridge.finance,no,no_program,скорее без рефки,,maxy,no,
694,Web3 Projects,123,Decent,Web3 Projects,decent.build,https://decent.build,no,no_program,скорее без рефки,,maxy,no,
695,Web3 Projects,124,Deepbook,Web3 Projects,deepbook.tech,https://deepbook.tech,no,no_program,скорее без рефки,,maxy,no,
696,Web3 Projects,125,Deposit,Web3 Projects,deposit.testnet.romeprotocol.xyz,https://deposit.testnet.romeprotocol.xyz/deposit,no,no_program,скорее без рефки,,maxy,no,
697,Web3 Projects,126,Dispatch,Web3 Projects,dispatch.spekter.games,https://dispatch.spekter.games/quests,no,no_program,скорее без рефки,,maxy,no,
698,Web3 Projects,127,Docs,Web3 Projects,docs.tempo.xyz,https://docs.tempo.xyz/quickstart/faucet,no,no_program,скорее без рефки,,maxy,no,
699,Web3 Projects,128,Dreamcash,Web3 Projects,dreamcash.xyz,https://dreamcash.xyz,no,no_program,скорее без рефки,,maxy,no,
700,Web3 Projects,129,Drip,Web3 Projects,drip.haus,https://drip.haus,no,no_program,скорее без рефки,,maxy,no,
701,Web3 Projects,130,Ducatprotocol,Web3 Projects,ducatprotocol.com,https://ducatprotocol.com,no,no_program,скорее без рефки,,maxy,no,
702,Web3 Projects,131,Dydx,Web3 Projects,dydx.trade,https://dydx.trade,yes,pending,рефка возможна — проверь,,maxy,no,
703,Web3 Projects,132,Eclipse,Web3 Projects,eclipse.xyz,https://eclipse.xyz,no,no_program,скорее без рефки,,maxy,no,
704,Web3 Projects,133,Eigencloud,Web3 Projects,eigencloud.xyz,https://eigencloud.xyz,no,no_program,скорее без рефки,,maxy,no,
705,Web3 Projects,134,Elixir,Web3 Projects,elixir.xyz,https://elixir.xyz,no,no_program,скорее без рефки,,maxy,no,
706,Web3 Projects,135,Enso,Web3 Projects,enso.build,https://enso.build,no,no_program,скорее без рефки,,maxy,no,
707,Web3 Projects,136,Espressosys,Web3 Projects,espressosys.com,https://espressosys.com,no,no_program,скорее без рефки,,maxy,no,
708,Web3 Projects,137,Ethgas,Web3 Projects,ethgas.com,https://ethgas.com,no,no_program,скорее без рефки,,maxy,no,
709,Web3 Projects,138,Euclidprotocol,Web3 Projects,euclidprotocol.io,https://euclidprotocol.io,no,no_program,скорее без рефки,,maxy,no,
710,Web3 Projects,139,Euphoria,Web3 Projects,euphoria.finance,https://euphoria.finance,no,no_program,скорее без рефки,,maxy,no,
711,Web3 Projects,140,Exabits,Web3 Projects,exabits.ai,https://exabits.ai,no,no_program,скорее без рефки,,maxy,no,
712,Web3 Projects,141,Fableborne,Web3 Projects,fableborne.com,https://fableborne.com/favicon.ico,no,no_program,скорее без рефки,,maxy,no,
713,Web3 Projects,142,Fabric,Web3 Projects,fabric.openmind.org,https://fabric.openmind.org,no,no_program,скорее без рефки,,maxy,no,
714,Web3 Projects,143,Farcaster,Web3 Projects,farcaster.xyz,https://farcaster.xyz/maxwayld,no,no_program,скорее без рефки,,maxy,no,
715,Web3 Projects,144,Fastlane,Web3 Projects,fastlane.xyz,https://fastlane.xyz/favicon.ico,no,no_program,скорее без рефки,,maxy,no,
716,Web3 Projects,145,Faucet,Web3 Projects,faucet.testnet.chain.robinhood.com,https://faucet.testnet.chain.robinhood.com,no,no_program,скорее без рефки,,maxy,no,
717,Web3 Projects,146,Fermah,Web3 Projects,fermah.xyz,https://fermah.xyz,no,no_program,скорее без рефки,,maxy,no,
718,Web3 Projects,147,Fhenix,Web3 Projects,fhenix.io,https://fhenix.io,no,no_program,скорее без рефки,,maxy,no,
719,Web3 Projects,148,Fiammalabs,Web3 Projects,fiammalabs.io,https://fiammalabs.io,no,no_program,скорее без рефки,,maxy,no,
720,Web3 Projects,149,Fleek,Web3 Projects,fleek.sh,https://fleek.sh,no,no_program,скорее без рефки,,maxy,no,
721,Web3 Projects,150,Flock,Web3 Projects,flock.io,https://flock.io,no,no_program,скорее без рефки,,maxy,no,
722,Web3 Projects,151,Fluence,Web3 Projects,fluence.network,https://fluence.network,no,no_program,скорее без рефки,,maxy,no,
723,Web3 Projects,152,Fluent,Web3 Projects,fluent.xyz,https://fluent.xyz,no,no_program,скорее без рефки,,maxy,no,
724,Web3 Projects,153,Fogo,Web3 Projects,fogo.io,https://fogo.io/start,no,no_program,скорее без рефки,,maxy,no,
725,Web3 Projects,154,Fragmetric,Web3 Projects,fragmetric.xyz,https://fragmetric.xyz/favicon.ico,no,no_program,скорее без рефки,,maxy,no,
726,Web3 Projects,155,Fuel,Web3 Projects,fuel.network,https://fuel.network,no,no_program,скорее без рефки,,maxy,no,
727,Web3 Projects,156,Gaianet,Web3 Projects,gaianet.ai,https://gaianet.ai,no,no_program,скорее без рефки,,maxy,no,
728,Web3 Projects,157,Gains,Web3 Projects,gains.trade,https://gains.trade/trading,yes,pending,рефка возможна — проверь,,maxy,no,
729,Web3 Projects,158,Gate2,Web3 Projects,gate2.oshi.co,https://gate2.oshi.co,no,no_program,скорее без рефки,,maxy,no,
730,Web3 Projects,159,Genlayer,Web3 Projects,genlayer.com,https://genlayer.com,no,no_program,скорее без рефки,,maxy,no,
731,Web3 Projects,160,Gensyn,Web3 Projects,gensyn.ai,https://gensyn.ai,no,no_program,скорее без рефки,,maxy,no,
732,Web3 Projects,161,Getgrass,Web3 Projects,getgrass.io,https://getgrass.io,no,no_program,скорее без рефки,,maxy,no,
733,Web3 Projects,162,Getoptimum,Web3 Projects,getoptimum.xyz,https://getoptimum.xyz,no,no_program,скорее без рефки,,maxy,no,
734,Web3 Projects,163,Gigaverse,Web3 Projects,gigaverse.io,https://gigaverse.io,no,no_program,скорее без рефки,,maxy,no,
735,Web3 Projects,164,Glacier,Web3 Projects,glacier.io,https://glacier.io,no,no_program,скорее без рефки,,maxy,no,
736,Web3 Projects,165,Glob,Web3 Projects,glob.shaga.xyz,https://glob.shaga.xyz/main,no,no_program,скорее без рефки,,maxy,no,
737,Web3 Projects,166,Gobob,Web3 Projects,gobob.xyz,https://gobob.xyz,no,no_program,скорее без рефки,,maxy,no,
738,Web3 Projects,167,Godaylight,Web3 Projects,godaylight.com,https://godaylight.com,no,no_program,скорее без рефки,,maxy,no,
739,Web3 Projects,168,Gomble,Web3 Projects,gomble.io,https://gomble.io,no,no_program,скорее без рефки,,maxy,no,
740,Web3 Projects,169,Gonative,Web3 Projects,gonative.cc,https://gonative.cc,no,no_program,скорее без рефки,,maxy,no,
741,Web3 Projects,170,Gpu,Web3 Projects,gpu.net,https://gpu.net,no,no_program,скорее без рефки,,maxy,no,
742,Web3 Projects,171,Group,Web3 Projects,group.mantle.xyz,https://group.mantle.xyz,no,no_program,скорее без рефки,,maxy,no,
743,Web3 Projects,172,Grvt,Web3 Projects,grvt.io,https://grvt.io,no,no_program,скорее без рефки,,maxy,no,
744,Web3 Projects,173,Gte,Web3 Projects,gte.xyz,https://gte.xyz,no,no_program,скорее без рефки,,maxy,no,
745,Web3 Projects,174,Halliday,Web3 Projects,halliday.xyz,https://halliday.xyz,no,no_program,скорее без рефки,,maxy,no,
746,Web3 Projects,175,Hamsterkombatgame,Web3 Projects,hamsterkombatgame.io,https://hamsterkombatgame.io,no,no_program,скорее без рефки,,maxy,no,
747,Web3 Projects,176,Hana,Web3 Projects,hana.network,https://hana.network,no,no_program,скорее без рефки,,maxy,no,
748,Web3 Projects,177,Hemi,Web3 Projects,hemi.xyz,https://hemi.xyz,no,no_program,скорее без рефки,,maxy,no,
749,Web3 Projects,178,Hibachi,Web3 Projects,hibachi.xyz,https://hibachi.xyz,no,no_program,скорее без рефки,,maxy,no,
750,Web3 Projects,179,Hub,Web3 Projects,hub.axisrobotics.ai,https://hub.axisrobotics.ai/?tab=hub,no,no_program,скорее без рефки,,maxy,no,
751,Web3 Projects,180,Hub,Web3 Projects,hub.talus.network,https://hub.talus.network/loyalty,no,no_program,скорее без рефки,,maxy,no,
752,Web3 Projects,181,Huddle01,Web3 Projects,huddle01.com,https://huddle01.com,no,no_program,скорее без рефки,,maxy,no,
753,Web3 Projects,182,Humanity,Web3 Projects,humanity.org,https://humanity.org,no,no_program,скорее без рефки,,maxy,no,
754,Web3 Projects,183,Hyli,Web3 Projects,hyli.org,https://hyli.org,no,no_program,скорее без рефки,,maxy,no,
755,Web3 Projects,184,Hylo,Web3 Projects,hylo.so,https://hylo.so/leverage,no,no_program,скорее без рефки,,maxy,no,
756,Web3 Projects,185,Hyperlane,Web3 Projects,hyperlane.xyz,https://hyperlane.xyz,no,no_program,скорее без рефки,,maxy,no,
757,Web3 Projects,186,Immutable,Web3 Projects,immutable.com,https://immutable.com,no,no_program,скорее без рефки,,maxy,no,
758,Web3 Projects,187,Incentiv,Web3 Projects,incentiv.net,https://incentiv.net,no,no_program,скорее без рефки,,maxy,no,
759,Web3 Projects,188,Infinifi,Web3 Projects,infinifi.xyz,https://infinifi.xyz,no,no_program,скорее без рефки,,maxy,no,
760,Web3 Projects,189,Infinityg,Web3 Projects,infinityg.ai,https://infinityg.ai,no,no_program,скорее без рефки,,maxy,no,
761,Web3 Projects,190,Initia,Web3 Projects,initia.xyz,https://initia.xyz,no,no_program,скорее без рефки,,maxy,no,
762,Web3 Projects,191,Inkonchain,Web3 Projects,inkonchain.com,https://inkonchain.com/apps,no,no_program,скорее без рефки,,maxy,no,
763,Web3 Projects,192,Intuition,Web3 Projects,intuition.systems,https://intuition.systems,no,no_program,скорее без рефки,,maxy,no,
764,Web3 Projects,193,Io,Web3 Projects,io.net,https://io.net,no,no_program,скорее без рефки,,maxy,no,
765,Web3 Projects,194,Iopn,Web3 Projects,iopn.io,https://iopn.io,no,no_program,скорее без рефки,,maxy,no,
766,Web3 Projects,195,Ithaca,Web3 Projects,ithaca.xyz,https://ithaca.xyz,no,no_program,скорее без рефки,,maxy,no,
767,Web3 Projects,196,Jiritsu,Web3 Projects,jiritsu.network,https://jiritsu.network,no,no_program,скорее без рефки,,maxy,no,
768,Web3 Projects,197,Kadena,Web3 Projects,kadena.io,https://kadena.io,no,no_program,скорее без рефки,,maxy,no,
769,Web3 Projects,198,Kalshi,Web3 Projects,kalshi.com,https://kalshi.com,no,no_program,скорее без рефки,,maxy,no,
770,Web3 Projects,199,Katana,Web3 Projects,katana.network,https://katana.network,no,no_program,скорее без рефки,,maxy,no,
771,Web3 Projects,200,Kerneldao,Web3 Projects,kerneldao.com,https://kerneldao.com/kelp,no,no_program,скорее без рефки,,maxy,no,
772,Web3 Projects,201,Kgen,Web3 Projects,kgen.io,https://kgen.io,no,no_program,скорее без рефки,,maxy,no,
773,Web3 Projects,202,Kiichain,Web3 Projects,kiichain.io,https://kiichain.io/testnet,no,no_program,скорее без рефки,,maxy,no,
774,Web3 Projects,203,Kintsu,Web3 Projects,kintsu.xyz,https://kintsu.xyz/staking,no,no_program,скорее без рефки,,maxy,no,
775,Web3 Projects,204,Kuru,Web3 Projects,kuru.io,https://kuru.io,no,no_program,скорее без рефки,,maxy,no,
776,Web3 Projects,205,Lagrange,Web3 Projects,lagrange.dev,https://lagrange.dev,no,no_program,скорее без рефки,,maxy,no,
777,Web3 Projects,206,Layeredge,Web3 Projects,layeredge.io,https://layeredge.io,no,no_program,скорее без рефки,,maxy,no,
778,Web3 Projects,207,Layerhub,Web3 Projects,layerhub.xyz,https://layerhub.xyz/protocols/polymarket,,no,no_program,,,maxy,no
779,Web3 Projects,208,Limitless,Web3 Projects,limitless.exchange,https://limitless.exchange/?r=TGG9ONLBP4,no,no_program,скорее без рефки,,maxy,no,
780,Web3 Projects,209,Linea,Web3 Projects,linea.build,https://linea.build,no,no_program,скорее без рефки,,maxy,no,
781,Web3 Projects,210,Linktr,Web3 Projects,linktr.ee,https://linktr.ee/succinctlabs,no,no_program,скорее без рефки,,maxy,no,
782,Web3 Projects,211,Litvm,Web3 Projects,litvm.com,https://litvm.com,no,no_program,скорее без рефки,,maxy,no,
783,Web3 Projects,212,Lombard,Web3 Projects,lombard.finance,https://lombard.finance,no,no_program,скорее без рефки,,maxy,no,
784,Web3 Projects,213,Loyalty,Web3 Projects,loyalty.campnetwork.xyz,https://loyalty.campnetwork.xyz/loyalty,no,no_program,скорее без рефки,,maxy,no,
785,Web3 Projects,214,Magicnewton,Web3 Projects,magicnewton.com,https://magicnewton.com,no,no_program,скорее без рефки,,maxy,no,
786,Web3 Projects,215,Magmastaking,Web3 Projects,magmastaking.xyz,https://magmastaking.xyz,no,no_program,скорее без рефки,,maxy,no,
787,Web3 Projects,216,Manta,Web3 Projects,manta.network,https://manta.network,no,no_program,скорее без рефки,,maxy,no,
788,Web3 Projects,217,Mantrachain,Web3 Projects,mantrachain.io,https://mantrachain.io,no,no_program,скорее без рефки,,maxy,no,
789,Web3 Projects,218,Mavryk,Web3 Projects,mavryk.org,https://mavryk.org,no,no_program,скорее без рефки,,maxy,no,
790,Web3 Projects,219,Mawari,Web3 Projects,mawari.net,https://mawari.net,no,no_program,скорее без рефки,,maxy,no,
791,Web3 Projects,220,Mayan,Web3 Projects,mayan.finance,https://mayan.finance,no,no_program,скорее без рефки,,maxy,no,
792,Web3 Projects,221,Mezo,Web3 Projects,mezo.org,https://mezo.org,no,no_program,скорее без рефки,,maxy,no,
793,Web3 Projects,222,Miden,Web3 Projects,miden.xyz,https://miden.xyz,no,no_program,скорее без рефки,,maxy,no,
794,Web3 Projects,223,Midl,Web3 Projects,midl.xyz,https://midl.xyz,no,no_program,скорее без рефки,,maxy,no,
795,Web3 Projects,224,Milkyway,Web3 Projects,milkyway.zone,https://milkyway.zone,no,no_program,скорее без рефки,,maxy,no,
796,Web3 Projects,225,Minara,Web3 Projects,minara.ai,https://minara.ai/home?code=XZ4LTH&from=user,no,no_program,скорее без рефки,,maxy,no,
797,Web3 Projects,226,Mira,Web3 Projects,mira.network,https://mira.network,no,no_program,скорее без рефки,,maxy,no,
798,Web3 Projects,227,Moca,Web3 Projects,moca.network,https://moca.network/en,no,no_program,скорее без рефки,,maxy,no,
799,Web3 Projects,228,Monad,Web3 Projects,monad.fantasy.top,https://monad.fantasy.top,no,no_program,скорее без рефки,,maxy,no,
800,Web3 Projects,229,Moonbirds,Web3 Projects,moonbirds.com,https://moonbirds.com,no,no_program,скорее без рефки,,maxy,no,
